Tag;Verkaufsmenge;ProduktID;Groesse;OrtID;Typ;KundenID
2024-08-12;3;1058;M;16;Verkauf;18499
2024-08-12;2;1063;L;8;Verkauf;15461
2024-08-12;1;1056;L;9;Verkauf;12322
2024-08-12;1;1036;XL;6;Verkauf;15709
2024-08-12;5;1006;XS;11;Verkauf;11737
2024-08-12;1;1053;L;16;Verkauf;10726
2024-08-12;1;1068;L;15;Verkauf;11179
2024-08-12;4;1014;XS;4;Verkauf;17799
2024-08-12;3;1020;XS;9;Verkauf;16537
2024-08-12;5;1008;S;6;Verkauf;19193
2024-08-12;3;1028;M;7;Verkauf;13039
2024-08-12;3;1060;XL;19;Verkauf;10675
2024-08-12;2;1022;XS;14;Verkauf;15159
2024-08-12;4;1035;L;13;Verkauf;16010
2024-08-12;4;1025;XL;18;Verkauf;14201
2024-08-12;5;1035;L;9;Verkauf;15151
2024-08-12;5;1050;XS;11;Verkauf;14292
2024-08-12;5;1068;XL;19;Verkauf;12810
2024-08-12;1;1015;XS;4;Verkauf;13031
2024-08-12;5;1024;M;9;Verkauf;15370
2024-08-12;2;1091;XL;7;Verkauf;13654
2024-08-12;4;1096;M;4;Verkauf;19532
2024-08-12;3;1045;L;6;Verkauf;17736
2024-08-12;3;1054;M;4;Verkauf;13053
2024-08-12;2;1039;S;14;Verkauf;14085
2024-08-12;1;1075;L;2;Retoure;19957
2024-08-12;4;1077;XL;14;Verkauf;15097
2024-08-12;3;1046;M;1;Verkauf;12800
2024-08-12;4;1057;L;7;Verkauf;14213
2024-08-12;5;1056;S;10;Verkauf;10222
2024-08-12;4;1033;XL;14;Verkauf;17062
2024-08-12;4;1027;M;20;Verkauf;11826
2024-08-12;2;1056;L;6;Verkauf;17851
2024-08-12;4;1002;M;2;Verkauf;17121
2024-08-12;4;1040;L;18;Verkauf;18505
2024-08-12;4;1037;S;16;Verkauf;13556
2024-08-12;3;1076;L;13;Verkauf;11887
2024-08-12;4;1070;M;14;Verkauf;17908
2024-08-12;5;1071;XS;10;Verkauf;14353
2024-08-12;3;1014;M;1;Verkauf;13336
2024-08-12;2;1080;M;15;Verkauf;18827
2024-08-12;2;1064;XS;15;Verkauf;13102
2024-08-12;1;1073;M;20;Verkauf;19852
2024-08-12;4;1017;S;12;Verkauf;17739
2024-08-12;2;1004;XL;20;Verkauf;13351
2024-08-12;1;1075;S;17;Verkauf;12092
2024-08-12;1;1053;M;19;Verkauf;14090
2024-08-12;2;1073;M;17;Verkauf;14711
2024-08-12;4;1019;S;18;Verkauf;14824
2024-08-12;4;1094;M;7;Verkauf;15955
2024-08-12;4;1069;L;12;Retoure;14630
2024-08-12;2;1055;S;13;Verkauf;14756
2024-08-12;4;1029;XS;19;Verkauf;19008
2024-08-12;3;1008;XL;9;Verkauf;14590
2024-08-12;5;1098;XS;8;Verkauf;13026
2024-08-12;5;1089;M;15;Verkauf;11977
2024-08-12;3;1013;S;18;Verkauf;13618
2024-08-12;5;1052;M;2;Verkauf;12358
2024-08-12;1;1021;S;15;Retoure;16327
2024-08-12;1;1004;L;5;Verkauf;19448
2024-08-12;2;1047;S;12;Verkauf;14800
2024-08-12;4;1090;M;8;Verkauf;12711
2024-08-12;4;1060;L;6;Verkauf;18018
2024-08-12;5;1082;XL;12;Verkauf;10761
2024-08-12;5;1092;L;11;Verkauf;10718
2024-08-12;4;1015;S;10;Verkauf;14271
2024-08-12;3;1035;XS;2;Verkauf;18104
2024-08-12;4;1089;XS;3;Verkauf;19906
2024-08-12;2;1012;XS;5;Verkauf;16667
2024-08-12;4;1030;M;11;Verkauf;10855
2024-08-12;4;1009;XL;17;Verkauf;17855
2024-08-12;4;1014;XL;5;Verkauf;19481
2024-08-12;2;1039;XS;1;Verkauf;11989
2024-08-12;4;1033;XS;14;Verkauf;12726
2024-08-12;3;1038;XL;9;Verkauf;10499
2024-08-12;5;1076;XL;8;Verkauf;15315
2024-08-12;5;1094;XL;5;Verkauf;18871
2024-08-12;3;1071;XL;12;Verkauf;10569
2024-08-12;2;1060;M;8;Verkauf;18697
2024-08-12;2;1020;M;3;Verkauf;14293
2024-08-12;2;1064;L;6;Verkauf;18822
2024-08-12;5;1089;L;12;Verkauf;12812
2024-08-12;1;1042;XS;10;Verkauf;14944
2024-08-12;2;1084;XS;18;Verkauf;11223
2024-08-12;1;1074;XS;13;Verkauf;13149
2024-08-12;1;1099;M;11;Verkauf;18320
2024-08-12;2;1011;S;11;Verkauf;18453
2024-08-12;4;1077;XL;16;Verkauf;15171
2024-08-12;3;1097;XL;8;Retoure;17596
2024-08-12;1;1040;M;3;Verkauf;18924
2024-08-12;2;1046;M;3;Verkauf;13343
2024-08-12;5;1094;L;1;Verkauf;10867
2024-08-12;3;1008;S;16;Verkauf;16437
2024-08-12;2;1043;M;3;Verkauf;18828
2024-08-12;5;1044;XL;15;Verkauf;14934
2024-08-12;2;1046;XS;5;Verkauf;13246
2024-08-12;1;1028;XL;5;Verkauf;18722
2024-08-12;5;1069;M;4;Verkauf;14164
2024-08-12;5;1091;XL;3;Verkauf;19637
2024-08-12;5;1082;S;7;Verkauf;19942
2024-08-12;5;1066;S;13;Verkauf;14743
2024-08-12;5;1021;XL;18;Verkauf;17625
2024-08-12;4;1074;XS;1;Verkauf;19971
2024-08-12;1;1096;M;1;Verkauf;18873
2024-08-12;4;1091;XL;15;Verkauf;18435
2024-08-12;2;1017;L;6;Verkauf;12400
2024-08-12;1;1003;S;1;Verkauf;12266
2024-08-12;4;1000;S;18;Verkauf;15113
2024-08-12;3;1058;XS;13;Verkauf;10439
2024-08-12;2;1027;XS;13;Verkauf;15340
2024-08-12;1;1011;S;19;Verkauf;17777
2024-08-12;2;1081;L;3;Retoure;14785
2024-08-12;1;1017;M;12;Verkauf;11971
2024-08-12;5;1047;L;13;Verkauf;15290
2024-08-12;5;1017;M;3;Verkauf;12204
2024-08-12;5;1080;L;7;Verkauf;12508
2024-08-12;3;1099;L;12;Verkauf;10527
2024-08-12;3;1039;L;7;Verkauf;15735
2024-08-12;3;1061;M;5;Verkauf;11256
2024-08-12;4;1099;L;5;Verkauf;17262
2024-08-12;3;1062;XS;5;Verkauf;12158
2024-08-12;1;1054;XL;16;Verkauf;14408
2024-08-12;3;1016;M;5;Verkauf;11381
2024-08-12;2;1056;L;13;Verkauf;16962
2024-08-12;2;1080;XL;1;Verkauf;16596
2024-08-12;5;1068;XL;5;Verkauf;11187
2024-08-12;4;1064;L;10;Verkauf;12974
2024-08-12;1;1097;XS;12;Verkauf;14188
2024-08-12;3;1014;S;10;Verkauf;15910
2024-08-12;2;1018;XS;9;Verkauf;14271
2024-08-12;4;1044;L;19;Verkauf;18985
2024-08-12;3;1031;S;10;Verkauf;10787
2024-08-12;5;1054;XL;17;Verkauf;18343
2024-08-12;5;1097;XL;3;Verkauf;14400
2024-08-12;4;1089;XL;16;Verkauf;14564
2024-08-12;4;1041;XL;16;Verkauf;18753
2024-08-12;5;1092;S;20;Verkauf;16258
2024-08-12;4;1006;XL;2;Verkauf;19199
2024-08-12;1;1097;XS;17;Verkauf;14361
2024-08-12;3;1076;XL;9;Verkauf;13407
2024-08-12;2;1026;L;10;Verkauf;18835
2024-08-12;5;1098;XL;9;Verkauf;13682
2024-08-12;1;1075;XL;5;Verkauf;18309
2024-08-12;1;1052;S;6;Verkauf;14521
2024-08-12;3;1015;S;1;Verkauf;19334
2024-08-12;2;1050;S;18;Verkauf;12068
2024-08-12;2;1045;M;8;Retoure;18323
2024-08-12;1;1028;XL;10;Verkauf;12232
2024-08-12;2;1019;XS;1;Verkauf;10194
2024-08-12;5;1058;M;1;Verkauf;19831
2024-08-12;2;1008;S;18;Verkauf;14938
2024-08-12;1;1074;XL;7;Verkauf;19068
2024-08-12;1;1008;L;15;Verkauf;16486
2024-08-12;2;1001;XS;13;Verkauf;15257
2024-08-12;3;1072;L;4;Verkauf;11234
2024-08-12;4;1023;L;18;Verkauf;12344
2024-08-12;3;1020;XS;16;Verkauf;17176
2024-08-12;1;1003;XS;20;Verkauf;13597
2024-08-12;5;1033;M;1;Verkauf;17375
2024-08-12;5;1010;S;17;Verkauf;17287
2024-08-12;4;1043;M;7;Verkauf;14483
2024-08-12;2;1095;L;10;Verkauf;13140
2024-08-12;5;1090;XS;13;Verkauf;15463
2024-08-12;1;1046;L;9;Verkauf;13372
2024-08-12;3;1090;S;3;Verkauf;11587
2024-08-12;1;1050;XS;20;Retoure;15248
2024-08-12;2;1056;XL;2;Verkauf;12446
2024-08-12;3;1075;L;19;Verkauf;16549
2024-08-12;3;1031;XL;15;Verkauf;18459
2024-08-12;1;1031;L;5;Verkauf;17217
2024-08-12;3;1064;M;3;Verkauf;11798
2024-08-12;1;1056;M;12;Verkauf;11173
2024-08-12;1;1098;L;1;Verkauf;14992
2024-08-12;2;1092;XL;11;Verkauf;19028
2024-08-12;1;1018;XL;19;Verkauf;16302
2024-08-12;5;1083;L;7;Verkauf;17221
2024-08-12;3;1099;XL;5;Verkauf;12305
2024-08-12;4;1072;XS;1;Verkauf;11873
2024-08-12;1;1038;L;14;Verkauf;12735
2024-08-12;2;1033;XL;9;Verkauf;18429
2024-08-12;5;1096;M;7;Verkauf;15486
2024-08-12;2;1050;L;8;Verkauf;16220
2024-08-12;2;1045;XL;2;Verkauf;13621
2024-08-12;3;1000;M;18;Verkauf;11738
2024-08-12;4;1091;S;18;Verkauf;14876
2024-08-12;2;1017;M;10;Verkauf;17198
2024-08-12;5;1002;L;12;Verkauf;15230
2024-08-12;5;1093;M;14;Verkauf;15471
2024-08-12;3;1031;S;19;Verkauf;11487
2024-08-12;4;1006;S;10;Verkauf;11673
2024-08-12;2;1071;XS;4;Verkauf;10681
2024-08-12;1;1036;XS;10;Verkauf;16431
2024-08-12;3;1057;M;3;Verkauf;18426
2024-08-12;3;1009;L;6;Verkauf;10227
2024-08-12;3;1039;XS;14;Verkauf;14902
2024-08-12;4;1096;S;4;Verkauf;16321
2024-08-12;1;1039;M;7;Verkauf;11551
2024-08-12;2;1053;XS;14;Verkauf;18083
2024-08-12;5;1021;S;6;Retoure;14531
2024-08-12;5;1011;M;18;Verkauf;14084
2024-08-12;5;1027;M;7;Verkauf;12953
2024-08-12;2;1005;XL;20;Verkauf;14982
2024-08-12;2;1025;M;16;Verkauf;19281
2024-08-12;1;1038;L;5;Verkauf;11920
2024-08-12;5;1061;L;20;Verkauf;11278
2024-08-12;2;1080;S;14;Verkauf;17190
2024-08-12;3;1079;L;11;Verkauf;15928
2024-08-12;1;1020;M;19;Verkauf;19736
2024-08-12;5;1030;L;10;Retoure;15516
2024-08-12;5;1039;L;8;Verkauf;12300
2024-08-12;1;1070;XL;17;Verkauf;13855
2024-08-12;2;1033;XS;19;Verkauf;10151
2024-08-12;1;1017;L;8;Verkauf;13958
2024-08-12;4;1055;XL;18;Verkauf;10337
2024-08-12;4;1063;XS;6;Verkauf;16371
2024-08-12;2;1005;L;4;Verkauf;13364
2024-08-12;5;1035;XS;8;Verkauf;16104
2024-08-12;2;1064;M;20;Verkauf;11237
2024-08-12;5;1074;XS;17;Verkauf;15579
2024-08-12;5;1023;XS;3;Verkauf;18193
2024-08-12;2;1014;L;9;Verkauf;15991
2024-08-12;4;1005;L;19;Verkauf;11222
2024-08-12;2;1066;S;9;Verkauf;13275
2024-08-12;2;1028;XL;13;Retoure;15726
2024-08-12;1;1095;L;17;Verkauf;15999
2024-08-12;5;1055;XL;13;Verkauf;18214
2024-08-12;5;1085;XL;10;Verkauf;14531
2024-08-12;4;1009;XL;14;Verkauf;14759
2024-08-12;3;1091;XL;19;Verkauf;15636
2024-08-12;1;1046;XL;10;Verkauf;16438
2024-08-12;5;1073;M;17;Verkauf;10935
2024-08-12;5;1038;L;12;Verkauf;15439
2024-08-12;2;1099;L;5;Verkauf;10054
2024-08-12;1;1092;XL;6;Verkauf;13933
2024-08-12;1;1049;XL;15;Verkauf;16386
2024-08-12;2;1064;XL;10;Verkauf;17655
2024-08-12;2;1062;L;16;Verkauf;11542
2024-08-12;5;1019;M;17;Verkauf;16790
2024-08-12;2;1013;XS;5;Verkauf;11892
2024-08-12;2;1065;XS;12;Verkauf;13433
2024-08-12;2;1013;XS;19;Verkauf;19968
2024-08-12;5;1033;M;5;Verkauf;19338
2024-08-12;3;1041;L;11;Verkauf;14716
2024-08-12;4;1016;XS;17;Verkauf;17101
2024-08-12;3;1009;XL;18;Verkauf;10528
2024-08-12;4;1032;M;2;Verkauf;17108
2024-08-12;2;1064;M;18;Verkauf;19021
2024-08-12;1;1097;L;9;Verkauf;13746
2024-08-12;2;1088;M;15;Verkauf;12501
2024-08-12;5;1098;L;9;Verkauf;13717
2024-08-12;5;1055;M;3;Verkauf;15524
2024-08-12;5;1074;L;20;Verkauf;14635
2024-08-12;1;1063;M;20;Verkauf;12126
2024-08-12;1;1041;S;15;Verkauf;11548
2024-08-12;4;1087;S;4;Verkauf;12621
2024-08-12;1;1029;M;3;Verkauf;15832
2024-08-12;5;1028;M;1;Verkauf;10731
2024-08-12;5;1075;S;7;Verkauf;17080
2024-08-12;5;1016;S;17;Verkauf;19336
2024-08-12;3;1055;S;9;Verkauf;19690
2024-08-12;5;1068;L;12;Verkauf;15247
2024-08-12;1;1038;S;5;Verkauf;18727
2024-08-12;3;1019;M;11;Verkauf;13797
2024-08-12;2;1058;S;3;Verkauf;18959
2024-08-12;1;1054;XL;11;Verkauf;19898
2024-08-13;5;1033;M;14;Verkauf;10174
2024-08-13;1;1047;S;3;Verkauf;19642
2024-08-13;3;1082;XS;15;Verkauf;15509
2024-08-13;4;1077;L;16;Verkauf;19757
2024-08-13;5;1028;L;11;Verkauf;12696
2024-08-13;3;1083;M;17;Verkauf;13943
2024-08-13;1;1040;XL;20;Verkauf;10577
2024-08-13;5;1048;M;8;Verkauf;17529
2024-08-13;1;1036;S;2;Verkauf;10722
2024-08-13;2;1039;XS;8;Verkauf;18296
2024-08-13;2;1057;L;13;Verkauf;12392
2024-08-13;1;1028;XL;9;Verkauf;14897
2024-08-13;5;1004;L;12;Verkauf;13224
2024-08-13;3;1088;XS;17;Verkauf;12248
2024-08-13;2;1016;XS;2;Verkauf;17513
2024-08-13;5;1063;M;20;Verkauf;11315
2024-08-13;3;1081;XS;12;Verkauf;17416
2024-08-13;3;1009;XL;5;Verkauf;10594
2024-08-13;1;1061;M;10;Verkauf;17982
2024-08-13;2;1060;XL;20;Verkauf;11216
2024-08-13;2;1039;XS;12;Verkauf;17946
2024-08-13;3;1000;M;7;Verkauf;12588
2024-08-13;3;1027;XS;10;Verkauf;11340
2024-08-13;4;1091;L;1;Verkauf;13011
2024-08-13;1;1091;M;3;Verkauf;17826
2024-08-13;1;1064;XL;17;Verkauf;10511
2024-08-13;2;1031;S;9;Verkauf;19995
2024-08-13;1;1064;XS;9;Verkauf;19235
2024-08-13;4;1082;S;20;Verkauf;11738
2024-08-13;4;1061;L;10;Verkauf;17131
2024-08-13;3;1000;M;16;Verkauf;15694
2024-08-13;5;1007;S;6;Verkauf;16337
2024-08-13;3;1091;XS;11;Verkauf;14278
2024-08-13;2;1009;S;11;Verkauf;18305
2024-08-13;5;1014;XS;15;Verkauf;17906
2024-08-13;2;1080;S;17;Verkauf;13012
2024-08-13;1;1046;M;1;Verkauf;16878
2024-08-13;2;1086;XS;14;Verkauf;17278
2024-08-13;4;1012;M;10;Verkauf;17181
2024-08-13;5;1029;S;11;Verkauf;10095
2024-08-13;2;1001;S;11;Verkauf;13385
2024-08-13;5;1074;S;1;Verkauf;15207
2024-08-13;3;1052;S;1;Verkauf;14518
2024-08-13;5;1023;S;10;Verkauf;15053
2024-08-13;5;1085;XL;18;Verkauf;10611
2024-08-13;3;1060;XL;13;Verkauf;14855
2024-08-13;3;1032;M;13;Verkauf;18375
2024-08-13;2;1086;XL;13;Verkauf;10168
2024-08-13;3;1099;L;14;Verkauf;12504
2024-08-13;4;1093;S;13;Verkauf;10130
2024-08-13;2;1040;S;20;Verkauf;12927
2024-08-13;5;1045;L;14;Verkauf;18880
2024-08-13;1;1077;L;4;Verkauf;13896
2024-08-13;4;1098;XS;4;Verkauf;12174
2024-08-13;5;1072;S;3;Verkauf;18795
2024-08-13;1;1073;M;17;Verkauf;10818
2024-08-13;5;1026;M;12;Verkauf;11995
2024-08-13;1;1049;XS;8;Verkauf;14440
2024-08-13;3;1042;L;5;Verkauf;16265
2024-08-13;1;1085;M;10;Verkauf;16137
2024-08-13;2;1083;XL;14;Verkauf;13552
2024-08-13;1;1004;M;13;Verkauf;13380
2024-08-13;1;1030;S;16;Verkauf;16364
2024-08-13;4;1049;XS;8;Verkauf;16281
2024-08-13;1;1076;XS;15;Verkauf;10871
2024-08-13;5;1048;M;19;Verkauf;10227
2024-08-13;2;1022;M;3;Verkauf;10201
2024-08-13;2;1014;L;4;Verkauf;16911
2024-08-13;3;1035;XS;8;Verkauf;13927
2024-08-13;5;1021;XS;18;Verkauf;15272
2024-08-13;3;1074;L;11;Verkauf;15285
2024-08-13;3;1043;S;20;Verkauf;19930
2024-08-13;3;1089;S;6;Verkauf;19042
2024-08-13;2;1026;XL;13;Verkauf;13512
2024-08-13;5;1070;S;15;Retoure;10563
2024-08-13;3;1034;L;13;Verkauf;12633
2024-08-13;5;1097;L;18;Verkauf;17306
2024-08-13;3;1069;L;19;Verkauf;16944
2024-08-13;5;1074;XS;20;Verkauf;18760
2024-08-13;3;1014;XL;6;Verkauf;11934
2024-08-13;3;1095;M;2;Verkauf;19691
2024-08-13;5;1048;S;4;Verkauf;19971
2024-08-13;2;1072;S;3;Verkauf;15289
2024-08-13;5;1059;L;2;Verkauf;16965
2024-08-13;5;1029;L;9;Verkauf;18777
2024-08-13;4;1073;XL;17;Verkauf;15925
2024-08-13;3;1083;XL;4;Retoure;13398
2024-08-13;1;1094;M;9;Verkauf;14839
2024-08-13;5;1022;M;18;Verkauf;15580
2024-08-13;4;1020;XL;5;Verkauf;17593
2024-08-13;4;1044;XS;10;Verkauf;17981
2024-08-13;5;1076;XL;16;Verkauf;15793
2024-08-13;1;1059;M;14;Verkauf;14544
2024-08-13;1;1048;XS;12;Verkauf;18133
2024-08-13;3;1029;S;3;Verkauf;14342
2024-08-13;3;1076;S;7;Verkauf;15329
2024-08-13;1;1031;XS;6;Verkauf;14353
2024-08-13;3;1014;M;6;Verkauf;17278
2024-08-13;1;1009;M;7;Verkauf;11307
2024-08-13;5;1070;XS;5;Verkauf;12860
2024-08-13;1;1034;XL;15;Verkauf;15359
2024-08-13;2;1033;XL;18;Verkauf;14987
2024-08-13;4;1037;XL;15;Verkauf;10283
2024-08-13;1;1095;XL;4;Verkauf;11155
2024-08-13;2;1063;M;20;Verkauf;16439
2024-08-13;2;1066;M;12;Verkauf;14440
2024-08-13;3;1028;L;12;Verkauf;12464
2024-08-13;4;1059;M;13;Verkauf;15060
2024-08-13;4;1095;L;7;Verkauf;16714
2024-08-13;5;1091;XL;15;Verkauf;12185
2024-08-13;1;1069;L;13;Verkauf;11610
2024-08-13;2;1049;L;17;Verkauf;11596
2024-08-13;1;1069;S;15;Verkauf;13152
2024-08-13;5;1046;XS;10;Verkauf;10519
2024-08-13;5;1050;M;6;Verkauf;18397
2024-08-13;1;1048;L;1;Verkauf;12569
2024-08-13;3;1022;M;17;Verkauf;12398
2024-08-13;5;1058;L;8;Verkauf;13421
2024-08-13;4;1060;S;7;Verkauf;18382
2024-08-13;3;1031;XS;8;Verkauf;19650
2024-08-13;2;1018;XS;20;Verkauf;17208
2024-08-13;4;1081;XS;1;Verkauf;10590
2024-08-13;1;1009;S;17;Verkauf;16893
2024-08-13;4;1060;XS;18;Verkauf;14753
2024-08-13;1;1033;XS;15;Verkauf;10307
2024-08-13;5;1053;L;20;Verkauf;19870
2024-08-13;1;1080;S;19;Verkauf;11839
2024-08-13;4;1047;M;19;Verkauf;13056
2024-08-13;4;1041;XL;1;Verkauf;15324
2024-08-13;4;1047;XS;13;Verkauf;14890
2024-08-13;1;1039;M;20;Verkauf;17077
2024-08-13;5;1048;M;1;Verkauf;10579
2024-08-13;1;1013;S;4;Verkauf;14040
2024-08-13;1;1054;XL;17;Verkauf;16120
2024-08-13;5;1042;M;7;Verkauf;14278
2024-08-13;5;1052;M;19;Verkauf;19797
2024-08-13;1;1019;M;4;Verkauf;14388
2024-08-13;1;1068;S;2;Verkauf;19234
2024-08-13;5;1093;L;10;Verkauf;19604
2024-08-13;1;1093;XL;16;Verkauf;11889
2024-08-13;4;1066;M;5;Verkauf;16470
2024-08-13;3;1040;XL;14;Verkauf;13258
2024-08-13;5;1011;XL;7;Verkauf;14174
2024-08-13;1;1034;XS;3;Verkauf;17047
2024-08-13;4;1023;L;16;Verkauf;15788
2024-08-13;4;1090;L;6;Verkauf;15370
2024-08-13;5;1004;S;20;Verkauf;10687
2024-08-13;3;1031;S;9;Verkauf;19964
2024-08-13;3;1050;XL;9;Verkauf;13795
2024-08-13;4;1014;L;5;Verkauf;11975
2024-08-13;5;1053;M;20;Retoure;17770
2024-08-13;1;1025;L;9;Verkauf;14777
2024-08-13;1;1078;L;19;Verkauf;14544
2024-08-13;4;1054;XL;12;Verkauf;17500
2024-08-13;1;1006;M;10;Verkauf;13857
2024-08-13;1;1064;M;8;Verkauf;16069
2024-08-13;4;1031;XL;2;Verkauf;12720
2024-08-13;1;1050;M;9;Verkauf;13057
2024-08-13;2;1035;XL;8;Verkauf;17560
2024-08-13;5;1076;XS;20;Verkauf;11732
2024-08-13;2;1042;XL;6;Verkauf;13102
2024-08-13;4;1054;M;3;Verkauf;14079
2024-08-13;5;1070;M;1;Verkauf;19807
2024-08-13;2;1029;L;10;Verkauf;10851
2024-08-13;5;1081;L;6;Verkauf;17547
2024-08-13;1;1007;XS;8;Verkauf;18871
2024-08-13;2;1065;XS;12;Verkauf;16198
2024-08-13;4;1029;XL;16;Verkauf;12202
2024-08-13;1;1044;XS;10;Verkauf;14692
2024-08-13;4;1030;XL;11;Verkauf;13774
2024-08-13;4;1041;M;20;Verkauf;14339
2024-08-13;5;1092;S;19;Verkauf;15722
2024-08-13;3;1012;XS;5;Verkauf;14857
2024-08-13;2;1097;M;3;Verkauf;13096
2024-08-13;5;1034;XL;9;Verkauf;15547
2024-08-13;5;1066;XL;17;Verkauf;19908
2024-08-13;5;1035;L;5;Verkauf;14625
2024-08-13;4;1037;L;9;Verkauf;11736
2024-08-13;4;1064;XS;13;Verkauf;16949
2024-08-13;2;1066;M;12;Verkauf;10951
2024-08-13;3;1001;L;17;Verkauf;15558
2024-08-13;2;1086;XS;17;Verkauf;11483
2024-08-13;5;1004;S;20;Verkauf;10719
2024-08-13;1;1044;S;19;Verkauf;16853
2024-08-13;4;1055;XL;8;Verkauf;11663
2024-08-13;1;1028;S;11;Verkauf;18704
2024-08-13;4;1048;XL;1;Verkauf;18326
2024-08-13;1;1048;L;19;Verkauf;17680
2024-08-13;4;1035;L;5;Verkauf;15276
2024-08-13;5;1095;XL;13;Verkauf;17864
2024-08-13;2;1013;L;8;Verkauf;12658
2024-08-13;3;1042;XL;10;Verkauf;19348
2024-08-13;5;1093;M;2;Verkauf;19648
2024-08-13;4;1065;L;15;Verkauf;13587
2024-08-13;5;1041;M;15;Verkauf;11044
2024-08-13;4;1079;XL;17;Verkauf;15636
2024-08-13;2;1075;XS;16;Verkauf;14646
2024-08-13;3;1085;M;7;Verkauf;13660
2024-08-13;1;1042;XL;9;Verkauf;14080
2024-08-13;4;1088;L;18;Verkauf;13336
2024-08-13;2;1012;S;12;Verkauf;18690
2024-08-13;5;1041;XL;9;Verkauf;11901
2024-08-13;5;1092;XL;13;Verkauf;10842
2024-08-13;3;1071;XS;1;Verkauf;17909
2024-08-13;5;1091;S;9;Verkauf;11193
2024-08-13;4;1063;M;20;Verkauf;12869
2024-08-13;3;1063;S;15;Verkauf;17944
2024-08-13;1;1013;L;9;Verkauf;19897
2024-08-13;4;1016;M;16;Verkauf;13304
2024-08-13;2;1023;XS;10;Verkauf;19446
2024-08-13;5;1066;XL;16;Verkauf;15301
2024-08-13;1;1013;S;1;Verkauf;17593
2024-08-13;4;1023;L;18;Verkauf;14257
2024-08-13;5;1087;XS;1;Verkauf;16475
2024-08-13;4;1062;L;3;Verkauf;13014
2024-08-13;1;1058;XS;20;Verkauf;18765
2024-08-13;2;1036;S;19;Verkauf;16827
2024-08-13;1;1053;S;19;Verkauf;10280
2024-08-13;5;1047;M;12;Verkauf;15450
2024-08-13;5;1078;M;12;Verkauf;14587
2024-08-13;5;1085;L;14;Verkauf;19346
2024-08-13;5;1090;M;6;Verkauf;10915
2024-08-13;4;1037;L;9;Verkauf;15662
2024-08-13;5;1065;M;11;Verkauf;19305
2024-08-13;5;1030;M;9;Verkauf;13029
2024-08-13;1;1038;M;2;Verkauf;17115
2024-08-13;5;1087;S;3;Verkauf;18162
2024-08-13;4;1065;L;5;Verkauf;18523
2024-08-13;3;1008;XL;19;Verkauf;13392
2024-08-13;2;1010;S;12;Verkauf;16919
2024-08-13;4;1076;S;20;Retoure;12876
2024-08-13;3;1060;XL;9;Verkauf;14559
2024-08-13;2;1040;XL;2;Verkauf;13250
2024-08-13;5;1020;L;17;Retoure;10762
2024-08-13;4;1094;XS;10;Retoure;15702
2024-08-13;1;1041;M;2;Verkauf;14172
2024-08-13;3;1000;XL;13;Verkauf;11139
2024-08-13;3;1086;XS;19;Verkauf;10023
2024-08-13;2;1026;L;8;Verkauf;13750
2024-08-13;4;1055;S;3;Verkauf;10860
2024-08-13;4;1011;M;17;Verkauf;12123
2024-08-13;5;1046;XL;15;Verkauf;17524
2024-08-13;3;1088;XS;2;Verkauf;15621
2024-08-13;2;1022;XS;20;Verkauf;12088
2024-08-13;5;1004;M;15;Verkauf;18845
2024-08-13;2;1073;L;16;Verkauf;17250
2024-08-13;4;1016;XL;3;Verkauf;17469
2024-08-13;4;1078;XL;2;Verkauf;12532
2024-08-13;3;1045;S;1;Verkauf;19904
2024-08-13;3;1038;M;2;Verkauf;14533
2024-08-13;5;1030;S;2;Verkauf;14473
2024-08-13;1;1061;L;16;Verkauf;12080
2024-08-13;3;1013;M;7;Verkauf;15296
2024-08-13;5;1025;S;12;Verkauf;10677
2024-08-13;4;1091;M;12;Verkauf;18152
2024-08-13;2;1003;M;18;Verkauf;16599
2024-08-13;4;1047;XS;3;Verkauf;15283
2024-08-13;1;1034;L;4;Verkauf;17592
2024-08-13;1;1081;XL;8;Verkauf;19196
2024-08-13;3;1093;M;15;Verkauf;14798
2024-08-13;5;1032;M;15;Verkauf;11297
2024-08-13;4;1035;XL;8;Verkauf;18157
2024-08-13;3;1081;XS;20;Verkauf;10871
2024-08-13;5;1011;XL;12;Verkauf;11245
2024-08-13;4;1022;XL;14;Verkauf;18416
2024-08-13;5;1016;XS;18;Verkauf;11601
2024-08-13;5;1069;XL;13;Verkauf;10172
2024-08-13;4;1035;S;18;Verkauf;15661
2024-08-13;3;1080;L;20;Verkauf;14203
2024-08-13;3;1009;L;7;Verkauf;10618
2024-08-13;4;1020;M;13;Verkauf;18198
2024-08-13;5;1023;XL;15;Verkauf;16916
2024-08-13;5;1050;XL;1;Verkauf;17506
2024-08-13;1;1043;M;7;Verkauf;16855
2024-08-13;2;1090;XL;18;Verkauf;18491
2024-08-13;4;1065;XS;5;Retoure;18404
2024-08-13;3;1035;S;9;Verkauf;16691
2024-08-13;2;1094;M;20;Verkauf;10637
2024-08-13;1;1041;L;11;Verkauf;19759
2024-08-13;1;1057;S;3;Verkauf;16680
2024-08-13;2;1045;XL;18;Verkauf;12928
2024-08-13;4;1032;L;4;Verkauf;19177
2024-08-14;1;1023;L;7;Verkauf;19085
2024-08-14;2;1040;L;9;Verkauf;16116
2024-08-14;2;1067;XL;17;Verkauf;10926
